id,level,role,failedChecks,meter,barBeats,meterSuspect,timeline,songBeats,key,detectedKey,keyConfidence,keyDetermined,keyAgrees,notes,range,medianMidi,maximumStop,upperNotes,missedOpens,maxLeap,wideLeapPct,minimumAttackMs,shortestAttackBeats,longestNoteBeats,attacksPer4Beats,repeatedPitchPct,maximumHandShiftMm,measuredDifficulty,entryBeats,entrySeconds,tailBeats,maxGapBeats,liveGapBeats,fillPct,attacks,distinctPitches,pitchClasses,accidentals,accidentalsEitherMode,inKeyDetectedPct,rootPct,rootFifthPct,chordTonePct,bassDoublingPct,rootNullBestPct,rootDiscriminating,openStringPct,belowOpenGPct,stoppedBelowOpenG,extensions,declaredDifficulty,storedLineTier,difficultyMislabelled
"gorillaz-feel-good-inc","Intermediate","bass","0","4/4","4","","backing","192","D♯ minor","D♯ minor","0.22","yes","yes","166","C#2–F#3","44","5","0","0","9","15","461","1","3","3.46","12","37","Intermediate","0","0","0","1.5","1.5","74","166","10","8","8","8","95","90","96","96","98","91","yes","0","43","72","0","Advanced","Advanced",""
"gorillaz-feel-good-inc","Advanced","melody","1","4/4","4","","backing","192","D♯ minor","D♯ minor","0.22","yes","yes","150","D#2–C#4","47","8","54","0","12","22","461","1","1.5","3.12","13","37","Advanced","0","0","0.5","1.5","1.5","48","150","14","8","4","4","97","82","89","99","57","82","yes","0","29","44","47","Advanced","Advanced",""
"gorillaz-feel-good-inc","Expert","melody","1","4/4","4","","backing","192","D♯ minor","D♯ minor","0.22","yes","yes","285","D#2–C#4","51","8","55","0","12","22","230","0.5","1.5","5.94","17","37","Advanced","0","0","0","1.5","1.5","83","285","15","8","6","6","98","85","91","100","62","85","yes","0","24","67","106","Advanced","Advanced",""
"green-day-american-idiot","Beginner","roots","2","4/4","4","","backing","534.5","A♭ major","A♭ major","0.09","no","yes","213","C2–G#2","39","3","0","0","8","2","600","2","2","1.59","63","37","Beginner","0","0","0.5","6","6","66","213","4","4","0","0","100","86","88","90","88","90","no","8","62","113","0","Intermediate","Advanced","Intermediate→Advanced"
"green-day-american-idiot","Intermediate","bass","0","4/4","4","","backing","534.5","A♭ major","A♭ major","0.09","no","yes","121","C2–C#4","44","5","0","0","8","1","450","1.5","8","0.91","18","37","Beginner","0","0","0","6.5","6.5","85","121","8","5","4","0","97","82","84","84","81","87","no","1","33","39","0","Intermediate","Advanced","Intermediate→Advanced"
"green-day-american-idiot","Advanced","melody","0","4/4","4","","backing","534.5","A♭ major","A♭ major","0.09","no","yes","183","G#2–F3","51","6","0","0","9","2","300","1","1.5","1.37","26","37","Intermediate","32.5","9.8","39","113.5","113.5","30","183","6","6","0","0","100","38","61","83","31","38","yes","0","0","0","82","Intermediate","Advanced","Intermediate→Advanced"
"green-day-american-idiot","Expert","melody","0","4/4","4","","backing","534.5","A♭ major","A♭ major","0.09","no","yes","320","G#2–F3","51","6","0","0","9","1","75","0.25","1.5","2.39","53","37","Advanced","32.5","9.8","39","113","113","42","320","6","6","0","0","100","41","62","81","36","44","yes","0","0","0","142","Intermediate","Advanced","Intermediate→Advanced"
"green-day-basket-case","Beginner","roots","3","4/4","4","","backing","519.1","E♭ major","E♭ major","0.12","no","yes","210","G2–D#3","46","10","174","0","7","0","486","1.51","3","1.62","56","37","Beginner","0","0","0","3.5","3.5","67","210","5","5","0","0","100","96","96","98","99","97","no","6","0","0","0","Advanced","Advanced",""
"green-day-basket-case","Intermediate","bass","0","4/4","4","","backing","519.1","E♭ major","E♭ major","0.12","no","yes","215","C2–F3","46","5","0","0","9","3","374","1.16","28.7","1.66","41","37","Beginner","0","0","0","4","4","55","215","9","7","3","0","99","91","94","97","98","93","yes","10","9","12","0","Advanced","Advanced",""
"green-day-basket-case","Advanced","melody","0","4/4","4","","backing","519.1","E♭ major","E♭ major","0.12","no","yes","387","D#2–G3","46","6","0","0","12","2","281","0.87","28.7","2.98","58","37","Intermediate","0","0","0","3.5","2.5","53","387","9","7","3","0","99","79","81","97","71","80","yes","15","3","10","136","Advanced","Advanced",""
"green-day-basket-case","Expert","melody","0","4/4","4","","backing","519.1","E♭ major","E♭ major","0.12","no","yes","815","D#2–G3","46","6","0","0","12","1","40","0.12","28.7","6.28","76","37","Advanced","0","0","0","3.5","1.5","86","815","9","7","6","0","99","78","80","96","70","80","no","15","3","23","252","Advanced","Advanced",""
"green-day-wake-me-up-when-september-ends","Beginner","roots","1","4/4","4","","backing","456","G major","G major","0.35","yes","yes","423","G2–E3","47","5","0","0","9","3","535","0.94","1.1","3.71","82","0","Beginner","0","0","0","4","4","72","423","5","5","0","0","100","88","89","92","89","94","no","56","0","0","0","Intermediate","Intermediate",""
"green-day-wake-me-up-when-september-ends","Intermediate","bass","0","4/4","4","","backing","456","G major","G major","0.35","yes","yes","181","G2–D4","52","5","0","0","9","4","571","1","16","1.59","49","0","Beginner","0","0","0","0.5","0.5","97","181","8","6","0","0","100","91","92","96","88","93","no","25","0","0","0","Intermediate","Intermediate",""
"green-day-wake-me-up-when-september-ends","Advanced","melody","0","4/4","4","","backing","456","G major","G major","0.35","yes","yes","559","C2–F#3","48","6","0","0","12","10","285","0.5","4","4.9","35","37","Intermediate","0","0","4","1","1","81","559","11","7","34","0","94","54","74","97","53","55","yes","61","10","49","47","Intermediate","Intermediate",""
"green-day-wake-me-up-when-september-ends","Expert","melody","0","4/4","4","","backing","456","G major","G major","0.35","yes","yes","559","C2–F#3","48","6","0","0","12","10","285","0.5","4","4.9","35","37","Intermediate","0","0","4","1","1","82","559","11","7","34","0","94","54","74","97","53","55","yes","61","10","49","47","Intermediate","Intermediate",""
"guns-n-roses-knockin-on-heaven-s-door","Beginner","roots","4","4/4","4","","backing","687.5","F♯ major","F♯ major","0.08","no","yes","576","D#2–C#4","59","4","0","0","8","1","461","1","1.5","3.35","76","37","Beginner","0","0","0","8","8","71","576","7","5","2","0","100","93","95","96","83","96","no","0","1","4","0","Beginner","Intermediate","Beginner→Intermediate"
"guns-n-roses-knockin-on-heaven-s-door","Intermediate","bass","0","4/4","4","","backing","687.5","F♯ major","F♯ major","0.08","no","yes","267","B2–C#4","54","4","0","0","7","0","346","0.75","8","1.55","39","37","Beginner","0","0","0","12","12","84","267","6","5","1","0","100","90","95","95","74","94","yes","0","0","0","0","Beginner","Intermediate","Beginner→Intermediate"
"guns-n-roses-knockin-on-heaven-s-door","Advanced","melody","1","4/4","4","","backing","687.5","F♯ major","F♯ major","0.08","no","yes","130","F#2–F#3","47","8","130","0","7","0","692","1.5","4","0.76","37","37","Intermediate","0","0","15.5","144","144","64","130","8","7","0","0","100","86","90","92","80","94","no","0","26","34","3","Beginner","Intermediate","Beginner→Intermediate"
"guns-n-roses-knockin-on-heaven-s-door","Expert","melody","1","4/4","4","","backing","687.5","F♯ major","F♯ major","0.08","no","yes","136","F#2–F#3","47","8","136","0","8","1","230","0.5","4","0.79","36","37","Intermediate","0","0","15.5","144","144","65","136","8","7","0","0","100","83","88","91","76","90","no","0","25","34","8","Beginner","Intermediate","Beginner→Intermediate"
"guns-n-roses-live-and-let-die","Beginner","roots","2","4/4","4","","backing","153.3","G major","G major","0.04","no","yes","110","F2–B3","43","5","0","0","9","9","643","0.75","1.5","2.87","72","0","Beginner","1","0.9","4.4","2.9","2.9","58","110","6","6","4","0","96","63","74","85","79","65","yes","83","4","4","0","Beginner","Beginner",""
"guns-n-roses-live-and-let-die","Intermediate","bass","1","4/4","4","","backing","153.3","G major","G major","0.04","no","yes","156","D2–C#4","52","5","0","0","9","15","343","0.4","4.4","4.07","48","37","Beginner","0","0","0","0.7","0.7","80","156","13","10","9","2","94","49","66","80","71","51","yes","33","1","2","0","Beginner","Beginner",""
"guns-n-roses-live-and-let-die","Advanced","melody","0","4/4","4","","backing","153.3","G major","G major","0.04","no","yes","223","D2–B3","50","6","0","0","12","71","300","0.35","4.4","5.82","6","37","Beginner","0.5","0.4","0","1.4","1.4","65","223","15","10","11","2","95","58","74","88","79","62","yes","46","4","10","8","Beginner","Beginner",""
"guns-n-roses-live-and-let-die","Expert","melody","0","4/4","4","","backing","153.3","G major","G major","0.04","no","yes","225","D2–B3","50","6","0","0","12","70","150","0.18","4.4","5.87","6","37","Beginner","0.5","0.4","0","1.4","1.4","65","225","15","10","11","2","95","58","75","88","80","62","yes","45","4","10","8","Beginner","Beginner",""
"guns-n-roses-november-rain","Beginner","roots","3","4/4","4","","backing","650.1","B major","B major","0.26","yes","yes","594","C#2–C#4","54","4","0","0","9","3","569","0.76","1.4","3.65","76","37","Beginner","0","0","0","4","4","72","594","11","6","12","0","98","93","95","98","97","94","yes","0","4","25","0","Beginner","Beginner",""
"guns-n-roses-november-rain","Intermediate","bass","1","4/4","4","","backing","650.1","B major","B major","0.26","yes","yes","214","C#2–C#4","47","4","0","0","9","6","375","0.5","8","1.32","46","37","Beginner","0","0","0","260","260","52","214","15","10","43","0","80","86","92","100","99","86","yes","11","6","12","0","Beginner","Beginner",""
"guns-n-roses-november-rain","Advanced","melody","1","4/4","4","","backing","650.1","B major","B major","0.26","yes","yes","192","D2–F#3","47","9","125","0","10","5","1142","1.52","8","1.18","17","37","Beginner","4","3","4","4","4","91","192","12","10","26","0","86","94","95","98","94","96","no","5","17","33","30","Beginner","Beginner",""
"guns-n-roses-november-rain","Expert","melody","1","4/4","4","","backing","650.1","B major","B major","0.26","yes","yes","192","D2–F#3","47","9","125","0","10","5","1142","1.52","8","1.18","17","37","Beginner","4","3","4","4","4","91","192","12","10","26","0","86","94","95","98","94","96","no","5","17","33","30","Beginner","Beginner",""
"guns-n-roses-paradise-city","Beginner","roots","3","4/4","4","","backing","601","G major","G minor","0","no","no","472","C2–A#2","43","5","0","0","9","1","459","0.75","1.5","3.14","63","0","Beginner","4","2.4","-5.8","3.4","3.4","65","472","6","6","65","0","100","65","70","71","52","82","no","83","39","48","0","Intermediate","Advanced","Intermediate→Advanced"
"guns-n-roses-paradise-city","Intermediate","bass","0","4/4","4","","backing","601","G major","G minor","0","no","no","477","E2–D4","48","5","0","0","9","3","334","0.55","7.9","3.17","39","0","Beginner","0","0","-5.8","4","4","64","477","14","8","116","0","98","65","71","74","65","78","no","41","6","30","0","Intermediate","Advanced","Intermediate→Advanced"
"guns-n-roses-paradise-city","Advanced","melody","1","4/4","4","","backing","601","G major","G minor","0","no","no","724","C2–D4","50","6","4","0","12","16","255","0.42","11.9","4.82","36","37","Intermediate","0","0","0","1.7","1.7","55","724","23","11","267","39","91","40","50","53","28","53","no","20","10","67","89","Intermediate","Advanced","Intermediate→Advanced"
"guns-n-roses-paradise-city","Expert","melody","1","4/4","4","","backing","601","G major","G minor","0","no","no","1269","C2–D4","50","6","4","0","12","17","12","0.02","11.9","8.45","17","37","Advanced","0","0","0","1.2","1","70","1269","25","12","471","43","89","40","50","54","31","51","no","21","16","183","166","Intermediate","Advanced","Intermediate→Advanced"
"guns-n-roses-sweet-child-o-mine","Beginner","roots","2","4/4","4","","backing","448","D♭ major","D♭ major","0.17","no","yes","281","F#3–C#4","61","4","0","0","7","0","468","0.94","1.5","2.51","84","37","Beginner","0","0","2.5","9","9","51","281","4","4","52","0","81","76","78","97","96","78","yes","0","0","0","0","Advanced","Advanced",""
"guns-n-roses-sweet-child-o-mine","Intermediate","bass","1","4/4","4","","backing","448","D♭ major","D♭ major","0.17","no","yes","133","C#2–C#4","46","5","0","0","9","14","500","1","12.5","1.19","33","37","Beginner","0","0","0","20.5","20.5","62","133","9","7","21","0","84","68","78","97","99","71","yes","0","18","24","0","Advanced","Advanced",""
"guns-n-roses-sweet-child-o-mine","Advanced","melody","1","4/4","4","","backing","448","D♭ major","D♭ major","0.17","no","yes","395","C#2–C#4","44","8","76","0","12","42","250","0.5","9","3.53","4","37","Advanced","0","0","0","60","60","58","395","13","8","18","0","95","51","69","84","37","55","yes","0","22","86","230","Advanced","Advanced",""
"guns-n-roses-sweet-child-o-mine","Expert","melody","1","4/4","4","","backing","448","D♭ major","D♭ major","0.17","no","yes","395","C#2–C#4","44","8","76","0","12","42","250","0.5","9","3.53","4","37","Advanced","0","0","0","60","60","60","395","13","8","18","0","95","51","69","84","37","55","yes","0","22","86","230","Advanced","Advanced",""
"guns-n-roses-welcome-to-the-jungle","Beginner","roots","4","4/4","4","","backing","651.5","F major","F major","0.05","no","yes","464","D#2–C3","46","5","0","0","9","2","435","0.83","1.5","2.85","65","0","Beginner","8","4.2","0","8","8","59","464","6","6","232","162","50","39","41","51","88","42","no","0","32","150","0","Advanced","Advanced",""
"guns-n-roses-welcome-to-the-jungle","Intermediate","bass","1","4/4","4","","backing","651.5","F major","F major","0.05","no","yes","517","D#2–D4","51","8","23","0","9","3","391","0.75","5","3.17","42","37","Beginner","0","0","0","2","2","70","517","17","9","188","82","64","26","28","40","91","28","no","15","4","23","0","Advanced","Advanced",""
"guns-n-roses-welcome-to-the-jungle","Advanced","melody","0","4/4","4","","backing","651.5","F major","F major","0.05","no","yes","741","F2–C4","48","5","0","0","12","11","260","0.5","5","4.55","30","37","Advanced","8","4.2","131.5","32","32","62","741","12","7","141","0","81","11","13","28","99","14","no","12","12","89","149","Advanced","Advanced",""
"guns-n-roses-welcome-to-the-jungle","Expert","melody","0","4/4","4","","backing","651.5","F major","F major","0.05","no","yes","960","F2–C4","50","5","0","0","12","8","66","0.13","5","5.89","45","37","Advanced","8","4.2","131.5","32","32","69","960","12","7","182","0","81","15","17","31","99","18","no","11","9","89","201","Advanced","Advanced",""
"hadestown-road-to-hell","Beginner","roots","1","4/4","4","","backing","536","A minor","A minor","0.32","yes","yes","283","D3–C4","55","5","0","0","8","0","447","1","1.5","2.11","80","0","Beginner","0","0","0.5","5","5","45","283","6","6","0","0","100","97","97","99","100","97","no","64","0","0","0","Beginner","Beginner",""
"hadestown-road-to-hell","Intermediate","bass","0","4/4","4","","backing","536","A minor","A minor","0.32","yes","yes","368","D2–D3","45","5","0","0","9","2","447","1","4","2.75","48","37","Beginner","0","0","0","1.5","1.5","74","368","9","8","1","0","100","83","93","96","100","83","yes","15","42","155","0","Beginner","Beginner",""
"hadestown-road-to-hell","Advanced","melody","0","4/4","4","","backing","536","A minor","A minor","0.32","yes","yes","122","C2–A3","41","5","0","0","12","12","447","1","7.7","0.91","7","0","Beginner","33","14.8","0.2","129.2","129.2","46","122","13","7","0","0","100","1","33","69","2","32","yes","39","57","42","0","Beginner","Beginner",""
"hadestown-road-to-hell","Expert","melody","0","4/4","4","","backing","536","A minor","A minor","0.32","yes","yes","127","C2–A3","41","5","0","0","12","13","224","0.5","7.7","0.95","6","0","Beginner","33","14.8","0.2","129.2","129.2","46","127","13","7","0","0","100","2","33","69","3","31","yes","38","57","44","0","Beginner","Beginner",""
